Press,Reporter,Category,Submission Date,Submission Time,Last Edited Date,Last Edited Time,Article Title,Article Body,Size,url
People.cn,"Zhong Wenxing, Liang Jun",Economy,20240627,1639,,,"Bustling night market boosts consumption, economic growth in C China’s Hunan",,6281,http://en.people.cn/n3/2024/0627/c90000-20186565.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240627,1549,,,Direct passenger flight links China's Guangzhou with Budapest,"GUANGZHOU, June 27 (Xinhua) -- A new direct air route linking Guangzhou, the capital of south China's Guangdong Province, with Budapest in Hungary, was launched on Thursday.
The inaugural flight, CZ649, departed Guangzhou at approximately 1 a.m., carrying over 200 passengers, marking the first direct flight between the Guangdong-Hong Kong-Macao Greater Bay Area and Hungary.
Operated by China Southern Airlines, the new air service utilizes a Boeing aircraft, with flights scheduled four times a week on Tuesdays, Thursdays, Saturdays, and Sundays. The journey between Guangzhou and Budapest takes about 12 hours.
Han Wensheng, general manager of China Southern Airlines, said the new route will significantly enhance economic and trade relations, tourism cooperation, and cultural exchanges between China and Hungary.
China is witnessing a resurgence of inbound tourism this year faster than expected.
The country will expand its visa-free transit policy to include more countries and increase inbound flights from major passenger source countries to optimize its entry and exit measures, according to a circular unveiled on Monday by China's top economic planner.
",1168,http://en.people.cn/n3/2024/0627/c90000-20186460.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240627,1534,,,Global economic trends behind keywords at 2024 Summer Davos,"DALIAN, June 27 (Xinhua) -- China's northeastern coastal city of Dalian currently finds itself at the nexus of world attention, as the host of the 15th Annual Meeting of the New Champions.
Running from June 25 to 27, the ongoing event, also known as Summer Davos, has drawn over 1,700 representatives of the political, business, academic and media communities in more than 100 countries and regions to explore new frontiers in revitalizing the sluggish global economy.
Amid discussions among the leading figures, several keywords have emerged, shedding light on the economic trends commanding the world's attention.
ECONOMIC GROWTH & COOPERATION
The global economy is facing challenges such as complex and volatile geopolitical landscapes and increased economic uncertainty.
According to the World Bank, global economic growth is projected to slow for the third consecutive year, declining from 2.6 percent in 2023 to 2.4 percent in 2024. The period from 2020 to 2024 is set to become the slowest five-year span for global economic growth in the past 30 years.
The question of how to stimulate global economic growth and make the economic pie bigger has become a topic of discussion among participants at the three-day grand gathering.
At this year's forum, Chinese Premier Li Qiang provided a feasible solution.
When meeting with Executive Chairman of the World Economic Forum (WEF) Klaus Schwab at the event's opening plenary, Li called on all nations and regions to maintain an open mindset, enhance their mutually beneficial cooperation and jointly seek new frontiers of economic growth.
Echoing Li's remarks, Schwab highlighted the necessity of global cooperation and innovation.
""To drive future economic growth, we must embrace innovation and foster collaboration across sectors, regions, nations and cultures to create a more peaceful, inclusive, sustainable and resilient future,"" he noted when addressing the opening plenary.
NEXT FRONTIERS & AI
As a term included in the theme of this year's forum, ""next frontiers"" for development in the future have been observed as a major topic of several sub-forums.
Future growth points will revolve around new growth engines from technological innovation and green, low-carbon exploration amid a global transformation, said Chen Liming, chair of Greater China of the World Economic Forum.
Among the frontier sectors widely discussed by one panel after another lies the most powerful engine for economic growth: artificial intelligence (AI).
Recent breakthroughs in AI, such as deep learning, generative AI and foundational models, have catalyzed remarkable progress in enhancing human innovation and driving economic development.
""The world is on the cusp of a scientific discovery revolution driven by AI,"" proclaimed the Top 10 Emerging Technologies report released at this year's Summer Davos.
CHINA
This year marks the 15th occasion that the Summer Davos has been held in China. When the inaugural event convened in Dalian in 2007, China's GDP was approximately 3.5 trillion U.S. dollars, accounting for about 6 percent of the global economy.
By 2023, China's economic output had surged to nearly 18 trillion U.S. dollars, representing over 17 percent of the global share and establishing China as a primary trading partner for more than 140 countries and regions. This substantial economic scale and steady growth trajectory have consistently placed ""China"" among the top buzzwords at both winter and summer Davos in recent years.
In an increasingly contentious geopolitical environment, China, as the largest emerging economy, plays a vital role in promoting international cooperation and multilateralism, said Elizabeth Ingleson, assistant professor of international history at the London School of Economics.
Meanwhile, in various domains, ranging from technological development represented by AI to business-model innovation spearheaded by internet platforms, industry insiders participating at the event recognized that China is among the flagbearers, eyeing more spillover effects from China's development of new quality productive forces.
""We're bullish about China going forward,"" said Shin Hak-Cheol, CEO of LG Chem. The chemical giant from the Republic of Korea has built over 10 production bases in China since it entered the market over three decades ago. ""We're not downsizing here, and we're really investing for the future.""
",4396,http://en.people.cn/n3/2024/0627/c90000-20186452.html
People.cn,"Tian Yi, Zhong Wenxing",Economy,20240627,1401,,,"China's industrial profits up 3.4% between January-May, but recovery deemed uneven","
This photo taken on May 23, 2024, shows CHINT Group's Shanghai transformer factory in Songjiang District of east China's Shanghai. (Photo: Xinhua)
Profits of China's industrial firms above the designated size increased 3.4 percent between January and May from a year earlier, reflecting that industrial profits have continued to recover with the support of a range of targeted pro-growth policies, official data showed on Thursday.
Industrial firms with yearly business revenue of at least 20 million yuan ($2.75 million) saw their combined profits reach 2.75 trillion yuan between January and May, according to data released by the National Bureau of Statistics (NBS).
NBS statistician Yu Weining said that China continues to improve macroeconomic policies to boost the economy, adding that both market demand and industrial production have further improved, resulting in a sustained recovery in enterprises' profits.
Due to short-term effects such as the slow growth rate of investment yields, the figure for the January-May period contracted 0.9 percentage points compared with the first four months. However, major industrial enterprises' total profits grew 0.8 percentage points faster than that recorded in the first four months, underscoring the sustained recovery of industrial companies, according to Yu.
Among the 41 industrial categories monitored by the bureau, 32 recorded growth in profits.
Driven by the relatively rapid development of sectors including smartphones, high-tech vessels, and automobiles, the country's electronics industry reported robust profit gains, which surged 56.8 percent year-on-year during the January-May period.
The profits of the equipment manufacturing sector, the largest contributor to the overall major industrial profit growth, expanded by 11.5 percent from one year earlier, the data showed.
Yang Chang, chief analyst at Zhongtai Securities Research Institute, told the Global Times on Thursday that major industrial enterprises profits continued to rise in May, but their inventories continue to grow, indicating weak domestic demand.
He said private enterprises and State-owned enterprises posted stable performance in May while foreign-funded enterprises reported a drop in profits.
Yu said that the industrial profits had maintained an upward trend, but that the recovery remained uneven, and more efforts should be taken to promote the development of new quality productive forces, accelerate the building of a modernized industrial system, and expand domestic demand to consolidate the foundation of economic recovery.
",2574,http://en.people.cn/n3/2024/0627/c90000-20186411.html
People.cn,"Hongyu, Liang Jun",Economy,20240627,1359,,,Why flower industry thrives in SW China's Yunnan,"
Photo shows the Kunming International Flora Auction Trading Center in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province. (People's Daily Online/Ren Yilin)
At the Kunming International Flora Auction Trading Center (KIFA) in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province, hundreds of brokers quickly decide whether they should bid for flowers based on information such as varieties and grades. On average, a deal is made every four seconds.
Seven out of every 10 stems of fresh-cut flowers in the Chinese market come from the Dounan market.
Behind the thriving flower industry in Yunnan is a modern industrial chain that integrates production, sales and services.
Technologies have been leveraged to solve the challenges in seed breeding and flower cultivation. To further enhance independent research and innovation capabilities, Chenggong district has collaborated with the Yunnan Academy of Agricultural Sciences on several research projects, aiming to independently cultivate new flower varieties and accelerate the transformation of scientific and technological achievements.

Crowds of buyers purchase flowers in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province. (People's Daily Online/He Jingru)
To guarantee freshness, many logistics service providers directly deliver flowers from planting bases, and adopt a multi-dimensional transportation model consisting of air freight, high-speed trains and cold-chain logistics. The application of Internet of Things (IoT) technologies ensures quick delivery of flowers. The Kunming Customs has also opened a green channel that enables round-the-clock customs clearance of fresh-cut flowers.
Meanwhile, digital platforms ensure intelligent management. A digital trading screen in the KIFA displays all kinds of information about flowers. A big data center contributes to formulating policies in the flower industry, grasping market trends, and guiding production. It also enhances the Dounan market's status as the wind vane and barometer of China's flower market.
Carrying people's aspirations for a better life, flowers provide an emotional value for customers, facilitating the development of flower tours and boosting the sales of flowers and relevant products like flower cakes.

Photo shows fresh flowers in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province. (People's Daily Online/Huang Yuqi)

Photo shows preserved flowers in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province. (People's Daily Online/He Jingru)

Crowds of buyers purchase flowers in the Dounan Flower Market in Chenggong district, Kunming, southwest China's Yunnan Province. (People's Daily Online/Li Faxing)
",2841,http://en.people.cn/n3/2024/0627/c98649-20186409.html
People.cn,"Tian Yi, Zhong Wenxing",Economy,20240627,1340,,,Beijing makes major policy adjustments to boost home sales,"The Beijing municipal government on Wednesday announced several major adjustments to policies for home purchases, including lowering the minimum down payment, in a bid to boost home sales.
Starting on Thursday, the minimum down payment ratio for first-time home buyers will be lowered to 20 percent, down from the current ratio of 30 percent, according to a notice issued by several Beijing municipal government departments.
For second-home buyers, the down payment ratio for homes within the fifth ring road will be lowered to 35 percent, and for homes outside of the fifth ring road, the ratio will be lowered to 30 percent.
Also notably, for families with two or more children, their purchase of a second home will be eligible for more favorable policies for first-time home buyers, according to the notice.
Beijing’s move on Wednesday followed similar measures by a growing list of cities across China to relax restrictions on home purchases in a bid to boost the real estate market.
On April 30, a meeting of the Political Bureau of the Communist Party of China Central Committee demanded research on policies to reduce housing inventory and improve the quality of newly added housing, noting that efforts should be pushed ahead to establish a new model of the real estate sector to promote its high-quality development, according to Xinhua.
Following various measures at both central and local government levels, China’s real estate industry has seen some encouraging signs, according to officials.
Last week, Liu Aihua, a spokesperson for the National Bureau of Statistics, said that since mid-May, relevant departments and regions have further adjusted and optimized real estate policies, and the real estate market has seen some positive changes while noting that the real estate market is still in the process of adjustment.
",1835,http://en.people.cn/n3/2024/0627/c90000-20186379.html
People.cn,"Tian Yi, Zhong Wenxing",Economy,20240627,1336,,,"Thriving night economy in Xinjiang reflects regional safety, prosperity","
Tourists walk along the Aletun Ancient Street in Hami, Northwest China's Xinjiang Uygur Autonomous Region at 10:30 pm on Saturday. (Photo: Zhang Yiyi/GT)
The popular TV series To the Wonder has boosted Northwest China's Xinjiang Uygur Autonomous Region's tourism industry. Besides the natural scenery during the daytime, Xinjiang's night economy flourishes after dark, showcasing the region's safety and prosperity.
In the Aletun Ancient Street in Hami, Xinjiang, many tourists can be seen strolling and dining even at 1 am. In the Liuxing Food Street in Yining, Xinjiang, people celebrate the Eid al-Adha (Corban Festival) by singing and dancing until 11 pm, Global Times reporters observed.
""I felt like this is a place where people are genuinely happy. It is very safe. We walk along really dark streets on our way back and have no worries. We are in the city center, surrounded by people celebrating their traditional festival. The atmosphere is great,"" Torbjorn Sassersson, the chief editor of the News Voice in Sweden, told the Global Times on June 18.
""My trip to Liuxing Food Street was very impressive. The large presence of people on both sides of the street demonstrated the strength of local consumption and good income levels. The food here tastes sweeter compared to other parts of China, and it makes me feel like I'm at home. I also feel very safe when I walk in the street with my colleagues at midnight,"" Ahmed Soliman, a foreign affairs chief editor from Egypt, told the Global Times on Wednesday.
""In the street, many ethnic minorities and tourists dance together, and we can join them at any time if we want,"" a tourist from Central China's Henan Province told the Global Times on Wednesday. ""I enjoy the vibrant and bustling nightlife,"" he added.
""The thriving night economy in Xinjiang is partly due to its long daylight hours and also benefits from the region's well-constructed infrastructure and stable social order,"" Wang Jinwei, a professor at the School of Tourism Sciences at Beijing International Studies University, told the Global Times on Wednesday.
Hami's Aletun Ancient Street was selected as a model street for the night economy in 2023 in Xinjiang. This short 610-meter street boasts over 100 specialty shops, offering photography services, jade, ethnic embroidery, pastries, and barbecued food. It has become a must-visit spot for tourists in Xinjiang. ""Most shops in the street open around 6 pm and stay open until about midnight, depending on the volume of visitors,"" a shopkeeper told the Global Times on Saturday.
""Our studio has gained popularity in the past two years. After 6 pm, we see a surge in customers, and even after 10 pm, when it's already dark, there are still plenty of tourists coming in for photos,"" a member of staff at a photography studio in the Aletun Ancient Street told the Global Times on Saturday.
The development of Xinjiang's night economy aligns with the lifestyle habits of ethnic minorities and offers tourists a way to escape the heat while gaining unique travel experiences, according to Wang. ""This excellent integration of resources is expected to continue thriving, with personal safety being a fundamental aspect,"" Wang said.
Xinjiang has actively developed its night economy, including carrying out a series of night activities around dining, accommodation, transportation, and shopping. In recent years, nighttime tourism has become popular, showcasing Xinjiang's safety and vibrant economic momentum, Wang added.
From January to May 2024, Xinjiang received a total of 83.39 million passenger trips from home and abroad, a year-on-year increase of 13.69 percent. The region's tourism revenue reached 90.20 billion yuan ($12.63 billion), up 38.87 percent year-on-year, according to the local culture and tourism department.
",3804,http://en.people.cn/n3/2024/0627/c90000-20186376.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240627,1321,,,China to impose FTA tariff rates on certain Serbian imports,"BEIJING, June 27 (Xinhua) -- China will impose the tariff rates it has pledged under a free trade agreement (FTA) signed with Serbia on certain imports from the country, the Customs Tariff Commission of the State Council announced Thursday.
The adjustment will take effect on July 1, 2024, the same day the FTA comes into force.
",329,http://en.people.cn/n3/2024/0627/c90000-20186370.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240627,1314,,,China to review anti-dumping measures on toluidine imports from EU: commerce ministry,"BEIJING, June 27 (Xinhua) -- China's Ministry of Commerce announced Thursday that it will launch an expiry review of anti-dumping measures aimed at toluidine, an organic chemical imported from the European Union (EU).
China in 2013 imposed anti-dumping duties on toluidine imported from the EU, with rates ranging from 19.6 to 36.9 percent. In 2019, China opted to extend these duties for another five years, according to a statement from the ministry.
Toluidine is widely used in the production of dyes, medicines and farm chemicals.
",535,http://en.people.cn/n3/2024/0627/c90000-20186364.html
People.cn,"Hongyu, Liang Jun",Economy,20240627,1314,,,Blue sea-like PV panels in Gobi Desert mirror China's story of green development,"
Solar panels stretching across the vast Gobi Desert form a spectacular ""blue sea"" in northwest China's Xinjiang Uygur Autonomous Region. (People's Daily Online/Li Xinyang)
Nestled in the northern foothills of the Tianshan Mountains, over 800 meters above sea level in northwest China's Xinjiang Uygur Autonomous Region, an awe-inspiring sight unfolds: a vast expanse of 1.2 million solar panels stretches across the Gobi Desert, forming a spectacular ""blue sea"" that harnesses the region's abundant sunlight.
This is the photovoltaic (PV) power station operated by PowerChina Renewable Energy Co., Ltd., a subsidiary of Power Construction Corporation of China (PowerChina), in Fukang city, Changji Hui Autonomous Prefecture, Xinjiang.
Solar energy is converted into green electricity at the project and transmitted to factories, companies and households in Xinjiang and beyond.
Adjacent to the solar array, a ""super power bank"" consisting of 216 battery units can store 600,000 kilowatt-hours (kWh) of electricity. The energy storage system helps balance the power grid by ""charging"" during low-demand periods and ""discharging"" during peak hours.
The PV power generation project feeds more than 1.2 billion kWh of electricity into the power grid on an annual basis, which can theoretically satisfy the power consumption demands of Fukang's entire population of 180,000 for seven years, according to Peng Wenchun, general manager of the Xinjiang branch of PowerChina Renewable Energy Co., Ltd.
With an annual industrial output value of about 280 million yuan ($38.57 million), the PV power generation project of PowerChina Renewable Energy Co., Ltd. can help save 366,600 tonnes of standard coal annually.

Photo shows a photovoltaic (PV) power generation project operated by PowerChina Renewable Energy Co., Ltd., a subsidiary of Power Construction Corporation of China (Power China), in Fukang city, northwest China's Xinjiang Uygur Autonomous Region. (People's Daily Online/Li Xinyang)
The annual amount of carbon dioxide emissions reduced by the project is equivalent to planting 4,800 trees – a significant contribution to China's carbon peaking and neutrality goals.
The power station employs 26 young staff members, who are responsible for such tasks as safety inspections and maintenance. These young professionals, with an average age of 27 years old, may spend two decades of their lives at the remote desert area, as solar cables last about 20 years.
Despite the isolation, they've created a vibrant community. After work, they play board games, enjoy cycling, and play badminton. They've even adopted a stray dog that has since had eight puppies.

Guo Dawei, deputy head of a photovoltaic (PV) power station in Fukang city, northwest China's Xinjiang Uygur Autonomous Region, gives an interview to People's Daily Online. (Video snapshot by He Wei)
""I've been here for six months and will stay for 20 years. I'm proud to be a part of the team safeguarding this power station,"" said Guo Dawei, deputy head of the PV power station in Fukang.
The project is an epitome of China's burgeoning renewable energy sector. In 2023, the country accounted for over half of the world's 510 million kilowatts of newly installed renewable energy capacity.
The rapid development of the country's green industries is attributed to technological innovations, institutional reforms, and people's hard work and dedication.

Wu Junchu, manager in charge of the construction of a photovoltaic (PV) power station in Fukang city, northwest China's Xinjiang Uygur Autonomous Region. (Video snapshot by He Wei)
The local government taps into the city's resources for industrial development, and leverages industrial strength to drive the city's comprehensive development, continuously attracting investment in the new energy industry, explained Guo Linjuan, vice mayor of Fukang city.
Since the beginning of China's 14th Five-Year Plan period (2021-2025), Fukang has designated 3.6 million mu (240,000 hectares) of contiguous unused land and natural grassland for PV industry development, and offered streamlined administrative procedures for investors, with dedicated personnel to facilitate project approvals, according to a reliable source.
",4229,http://en.people.cn/n3/2024/0627/c90000-20186363.html
People.cn,"Tian Yi, Zhong Wenxing",Economy,20240627,1312,,,China's consumer market continues growing momentum,"Editor's note:
China's retail sales of consumer goods, a major indicator of the country's consumption strength, climbed 4.1 percent year-on-year in the first five months of this year, data from the National Bureau of Statistics showed.
Commenting on the data, NBS spokesperson Liu Aihua said that the country's market demand continues to recover. Let's take a close look at the country's consumption performance recently.





",427,http://en.people.cn/n3/2024/0627/c90000-20186362.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240627,1311,,,China promotes high-quality VC development to support sci-tech innovation,"BEIJING, June 27 (Xinhua) -- China's recently released measures on advancing the high-quality development of venture capital (VC) investment will focus on expanding capital sources, improving exit mechanisms and optimizing the market environment to better serve the country's scientific and technological innovation, the country's top economic planner said Wednesday.
Developing VC is a key step to promoting the virtuous cycle of technology, industry and finance, said Li Chunlin, deputy director of the National Development and Reform Commission, at a press conference.
With the typical characteristics of investing early, investing small and investing in hard technologies, VC is important in supporting the rapid growth of ""little giant"" firms and unicorn companies, said Li.
""Little giants"" refers to the novel elites of China's small and medium-sized enterprises (SMEs) that are engaged in manufacturing, specialize in a niche market and boast cutting-edge technologies.
Official data shows that China has incubated 12,000 ""little giants"" and boasts a total of 369 unicorn companies, or startups valued at more than one billion U.S. dollars.
According to the measures, efforts will be made to encourage long-term funds such as insurance funds to flow into VC, support asset managers to expand investment in VC and enrich VC fund types.
A mechanism to connect VC with innovative and entrepreneurial projects will be established to provide VC institutions with a number of high-quality projects that are in line with the national development direction and strategic orientation.
The country will promote patent industrialization to support the growth of SMEs, continue to implement preferential tax policies for VC enterprises, implement differentiated regulation in line with the characteristics of VC funds, and expand the opening up of VC investment in an orderly way.
Efforts will be made to broaden the exit channels and optimize the exit policy of VC funds.
The country should prudently introduce contractionary and inhibitory measures, release more policy dividends, stabilize market expectations and activate the VC market, said Li.
",2145,http://en.people.cn/n3/2024/0627/c90000-20186361.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240627,1127,,,China's e-vehicle brand Neta enters Kenya's market,"NAIROBI, June 26 (Xinhua) -- Chinese automotive brand Neta announced its entry into the Kenyan market Wednesday, with Moja EV Kenya, a motor dealer, as its distributor.
Zhou Jiang, the overseas business general manager at Neta, told journalists in Nairobi, the Kenyan capital, that the firm will initially offer the Neta V model, which will retail for 4 million Kenyan shillings (about 31,000 U.S. dollars) and has a range of about 380 km on a full charge. ""The electric vehicle is ideal for the Kenyan market because it offers affordability combined with low operational costs compared to conventional vehicles,"" Zhou said.
Neta chose to establish a presence in Kenya because it is a regional economic hub and will serve as a gateway for exporting e-vehicles to the rest of the African continent, Zhou added.
Wang Aiping, chief executive officer of Moja EV Kenya, said they will initially import about 160 vehicles from China over the next month and plan to partner with Kenya's Associated Vehicle Assemblers to assemble 250 e-vehicles every month. Wang also mentioned plans to begin exporting Chinese e-vehicles from Kenya to the rest of Africa by the end of the year.
He said that electric automobiles have advantages, relying on batteries for movement and lacking internal combustion engines, which reduces the need for regular mechanical maintenance.
",1356,http://en.people.cn/n3/2024/0627/c90000-20186355.html
People.cn,"Zhong Wenxing, Liang Jun",Economy,20240627,1116,,,"Green energy boosts ecological, sustainable development in E China’s Jiangxi","Wind turbine generators operate against the blue sky, the white clouds and the lush green mountains, comprising a harmonious ecological picture in the Jiuhua Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province.
The two wind power plants in Anyuan county boasts a total of 45 wind turbine generators, with an installed capacity of 80,500 kilowatts, and an annual generating capacity of 165 million kilowatt-hours.
Sticking to the principle of “lucid waters and lush mountains are invaluable assets,” Anyuan county has created a solid ecological barrier and has promoted the development of a green electric energy economy to achieve ecological environment conservation and sustainable economic development. Intensive efforts have also been made to promote the integrated development of the countryside tourism with homestay and camping, further advancing rural revitalization in all respects.

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)

Photo shows a view of the Jiulong Mountain wind power plant in Anyuan county, Ganzhou city, east China’s Jiangxi Province. (People’s Daily Online/Zhu Haipeng)
(Intern Xing Yawen contributed to this story.)
",1934,http://en.people.cn/n3/2024/0627/c90000-20186346.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240627,1104,,,"Chinese firm introduces new cars into Ghanaian market, planning local assembly","ACCRA, June 26 (Xinhua) -- Zonda Ghana Limited, in partnership with China's Great Wall Motor (GWM), introduced two new vehicle models to the Ghanaian market -- the GWM Tank 300 SUV and the P-series pickup at an event held in the country's capital of Accra Tuesday.
Michael Okyere Baafi, deputy minister of trade and industry, praised Zonda and its partners for transforming the vehicle supply landscape in Ghana through the local assembly of both heavy-duty and light-duty vehicles. ""These two remarkable vehicles symbolize not just innovation and engineering excellence but also the spirit of adventure and progress,"" Baafi said.
These initiatives, along with the government's incentives for local vehicle assembly, will help lower the prices of high-quality vehicles in Ghana, Baafi added.
Yang Yang, managing director of Zonda, said that the introduction of the two new models underscores the company's commitment to providing Ghanaians with top-notch innovation, quality and customer satisfaction, noting that Zonda will begin assembling the pickup trucks in Ghana by August.
""This assembly plant represents a significant investment in the future of the Ghanaian automotive industry. It will not only enhance our production capabilities but also create numerous job opportunities and contribute to the local economy,"" he said.
",1331,http://en.people.cn/n3/2024/0627/c90000-20186331.html
People.cn,"Xian Jiangnan, Du Mingming",Economy,20240627,1103,,,A quick look at the 8th China-Eurasia Expo,,1331,http://en.people.cn/n3/2024/0627/c90000-20186328.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240627,1101,,,Feature: Chinese partners provide smart tech for Euro 2024,"COLOGNE, Germany, June 26 (Xinhua) -- ""Loving my new car!"" Phil Foden posted a photo of himself with his new car on June 14, the opening day of the 2024 Euro in Germany. His new ride is the ""Seal,"" an all-electric vehicle made by Chinese automaker BYD.
Just like the English football star, UEFA, Europe's football governing body, has also chosen Chinese new energy vehicles.
In Germany, the heart of the European auto industry, BYD has replaced Volkswagen as the official auto partner of Euro 2024. This is the first time in the tournament's history that it has partnered with a new energy vehicle brand and a Chinese automaker.
UEFA Marketing Director Guy-Laurent Epstein remarked that this decision aligns with UEFA's vision of creating a greener Euro. ""BYD is globally renowned for its innovation in the new energy vehicle sector. We are optimistic about BYD's role in promoting the green transformation of Euro,"" he said.
This is just one example of Chinese partners' involvement in Euro 2024, where five out of 13 top-tier official partners of the tournament are Chinese companies, all from high-tech industries, including new energy vehicles, smart appliances, mobile payments, smartphones, and e-commerce.
Unlike past sponsorship where Chinese companies were only looking for brand exposure at sporting events, they are now deeply integrated into various aspects of the tournament. New technologies, new business models, and new ideas from China are reshaping the event itself.
SOLUTIONS FROM CHINA
If you watch Euro 2024, you must have noticed that whenever a VAR (Video Assistant Referee) review is conducted, the screen displays a Hisense logo.
Since 2016, the Chinese electrical appliance manufacturer Hisense has been an official partner of Euro for eight years. This year, Hisense also became the tournament's official partner for VAR displays.
This is the first time UEFA has opened commercial rights related to professional officiating. UEFA conducted multiple rounds of technical testing on Hisense products before making the final decision.
Passing UEFA's stringent technical tests highlights Hisense's technological prowess. Before the start of Euro 2024, Hisense launched its new all-scenario AI picture quality platform. For better football match presentation on TV, Hisense employs MEMC motion compensation technology to make high-speed motion scenes smoother.
Aside from providing technical products, Chinese companies are also transforming consumption methods. Alipay+, a global payment partner of the tournament, has introduced ""QR code payment"" to Europe.
Currently, users from over 30 electronic wallets and banking apps worldwide can make payments using mobile payment applications at all venues of the tournament. The blue QR codes from China are accelerating Europe's transition to the mobile payment era.
FOR GLOBAL REACH
For Chinese companies with global strategies, sports marketing is a vital accelerator for enhancing brand influence and international development.
Through the influence of Euro 2024, Alipay+ is expanding its business map in Europe. In April, Alipay+ partnered with European mobile payment platform Bluecode, enabling Alipay+ merchants to support mobile payment methods from over 300 banks in Germany and Austria. Currently, more than 400,000 merchants in Europe accept QR code payments.
In addition, BYD's five models have entered 19 countries and regions in Europe, with over 230 stores established.
Hisense's overseas revenue has grown from 23.4 billion yuan (3.30 billion US dollars) to 85.8 billion yuan (11.83 billion dollars), increasing its overall revenue proportion from 23% to 43% since 2016.
In Germany, where the tournament is being held, as of May this year, Hisense's sales of televisions priced above 500 US dollars have increased by 101% year-on-year. Hisense Germany's cumulative sales have increased by 52% year-on-year.
""The ability to command high premiums comes from product innovation. During the process of going global, we increasingly feel that Chinese companies that proactively transition to high-end markets are more resilient and competitive,"" said Fang Xueyu, President of Hisense International Marketing Company.
BENEFIT FOR ALL
As Chinese companies grow in the European market, they also bring new business opportunities and employment to Europe.
The ""scan-to-pay"" trend driven by Euro 2024 has caught the attention of European technology expert Efi Pylarinou. She remarked on social media that Alipay+ makes cross-border payments ""seamless,"" benefiting all kinds of merchants, from small ice cream stands to chain restaurants, and that the value of cross-border mobile payments will become increasingly prominent, fostering the growth of the tourism economy. ""This is the next digital era of cross-border payments,"" she said.
In December 2023, BYD announced the establishment of a new energy vehicle production base in Hungary to help build a green ""ecosystem"" locally and promote Europe's green energy transition.
Hisense, with nearly 10,000 employees in Europe, has five major production bases in Slovenia, Serbia, the Czech Republic, France, and Poland, and has established six R&D centers in Europe.
Fang pointed out that the brand recognition established through sports events like Euro has also changed the perception of Hisense's European partners. ""It shows that, unlike many companies that come to Europe for quick profits, we are here for the long term and are serious about building our brand.""
""In this way, we can build a partnership for mutual growth,"" she noted.
",5563,http://en.people.cn/n3/2024/0627/c90000-20186325.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240627,1045,,,China's industrial profits up 3.4 pct in January-May,"BEIJING, June 27 (Xinhua) -- Profits of China's major industrial firms increased 3.4 percent year on year in the first five months of the year, official data showed Thursday.
The growth rate narrowed from the 4.3-percent increase registered in the first four months of the year, according to the National Bureau of Statistics (NBS).
Industrial firms with an annual main business revenue of at least 20 million yuan (about 2.81 million U.S. dollars) saw their combined profits reach 2.75 trillion yuan during the January-May period.
Among the 41 industrial categories monitored by the bureau, 32 recorded profit growth.
The profits of the equipment manufacturing sector continued to increase rapidly in the January-May period.
The combined profits of the sector gained 11.5 percent year on year, said the NBS.
The surge contributed 3.6 percentage points to the country's overall growth in industrial profits, making equipment manufacturing sector the largest contributor, said the NBS.
",985,http://en.people.cn/n3/2024/0627/c90000-20186310.html
